	effect	std_err	p-val	95% CI	nctrs	ncases	mean_ctr	mean_css	std_ctr	std_css
FengQ_2015_in_AUT-CRC	-0.012264758649241328	0.1951993884877952	0.9505112507608864	-0.3948555600853199|0.3703260427868373	61	46	-9.674479055124083	-9.540526474675733	28.071569573417964	28.54816314592921
GuptaA_2019_in_IND-CRC	-1.0110138058670197	0.27896707607818083	0.0003103567430798353	-1.5577892749802542|-0.46423833675378534	30	30	6.535335395115412	-1.5287383828616004	9.990529690205706	10.770240672436637
HeQ_2017_in_CHN-CD	-0.08404082968607757	0.21211962158077458	0.6929356264096185	-0.4997952879843957|0.3317136286122406	44	47	-25.145357535441587	-27.071901219268394	21.964193273726632	10.829401558746941
JieZ_2017_in_CHN-ACVD	-0.4080278113453634	0.11608765334566172	0.0004465427975969292	-0.6355596119028604|-0.18049601078786645	156	149	-26.311877301808998	-36.10637871439879	20.456833195103933	19.41759239155562
KarlssonFH_2013_in_SWE-IGT	-0.7827808367019836	0.2187699144799378	0.0003684607709496706	-1.2115698690826617|-0.35399180432130556	43	49	21.784084976882948	0.2781489506681007	21.416796427713255	28.094539040529565
KarlssonFH_2013_in_SWE-T2D	-0.5920502540364875	0.2107786241671551	0.005326588887437786	-1.0051763574041115|-0.17892415066886352	43	53	21.784084976882948	3.2725474272122823	21.416796427713255	28.881671665611375
MetaCardis_2020_a_in_FRA-IGT	-0.12239509503325911	0.11104491024639372	0.272142716902842	-0.3400431191161908|0.09525292904967257	176	151	12.505988588858576	-0.47348238847506546	27.86258282339815	26.411239013703053
MetaCardis_2020_a_in_FRA-T2D	-0.627466032678653	0.09510538295679286	1.514629135055679e-10	-0.8138725832739669|-0.441059482083339	176	290	12.505988588858576	-8.26898649525909	27.86258282339815	26.47096528968885
MetaCardis_2020_a_in_FRA-CAD	-0.2476612282649255	0.1183034718502862	0.040996359526421916	-0.47953603309148646|-0.01578642343836456	176	114	12.505988588858576	7.759892149265643	27.86258282339815	27.01817393213825
MetaCardis_2020_a_in_FRA-HF	-0.32947890633403315	0.14456640696026993	0.1664098389514477	-0.6128290639761622|-0.04612874869190409	176	20	12.505988588858576	8.331070444559979	27.86258282339815	27.10907859809086
MetaCardis_2020_a_in_DEU-T2D	-0.3356146602111723	0.09154722802816219	0.00027641461684894334	-0.5150472271463702|-0.15618209327597443	273	213	-3.7076675471662885	-4.118105872204983	27.87702719149247	24.137298680150266
MetaCardis_2020_a_in_DEU-IGT	-0.042498487445175516	0.10784585367428048	0.7479509281099601	-0.2538763606467653|0.16887938575641423	273	73	-3.7076675471662885	-7.207219730915124	27.87702719149247	22.152012332052866
NielsenHB_2014_in_ESP-UC	-0.40880188436295595	0.1807557048266383	0.024373078745503582	-0.7630830658231671|-0.054520702902744855	59	68	1.6832694456899835	-8.948150908963923	29.366891543143527	25.031568318703293
NielsenHB_2014_in_ESP-CD	-1.2862847797751356	0.26265696287970575	9.944496732504566e-05	-1.8010924270193587|-0.7714771325309123	59	13	1.6832694456899835	-37.00081888949849	29.366891543143527	11.172332103641693
QinJ_2012_in_CHN-T2D	-0.0866114716770779	0.10851700653670887	0.425163776560722	-0.2993048044890273|0.12608186113487146	173	169	-17.90063220997155	-22.42502097644513	19.676712878196444	20.336006002948654
QinN_2014_in_CHN-cirrhosis	-0.8519542440490792	0.13625805239740227	4.214436921034617e-10	-1.1190200267479877|-0.5848884613501707	114	123	-8.711511278900248	-25.122087178222678	22.101713220782017	11.331227470002071
ThomasAM_2018a_in_ITA-CRC	0.05159780038023765	0.288845999724509	0.8599525099480871	-0.5145403590797999|0.6177359598402752	22	28	-3.3217194602678948	-6.8981336219575535	24.97139142022617	18.553156776109727
ThomasAM_2018b_in_ITA-CRC	0.36946049410806386	0.26961616750364475	0.1736552355520019	-0.15898719419907986|0.8979081824152075	27	31	-10.054195766156633	0.5329423810254645	26.335543557782458	31.043244182511344
VogtmannE_2016_in_USA-CRC	-0.6459099763876127	0.20620305386218352	0.0017946454282063834	-1.0500679619574924|-0.24175199081773302	52	49	-0.49939505168073783	-19.299955121214243	32.90438721307016	30.212660134873556
WirbelJ_2018_in_DEU-CRC	-0.5786193184110463	0.1840808125404344	0.0017249965053928026	-0.9394177109902977|-0.21782092583179485	65	60	10.528456574875412	-2.522232635300959	27.86173333489593	25.33090520444216
XuQ_2021_in_CHN-T2D	-0.8531320541170722	0.13319190866452793	1.454939408340444e-05	-1.114188195099547|-0.5920759131345974	217	31	-11.00976449606932	-27.740889270603443	20.39507881331415	20.077512955729603
YachidaS_2019_in_JPN-CRC	-0.16265092358181335	0.0890580810262483	0.06796987319187069	-0.33720476239326|0.011902915229633326	250	258	-26.617208228181074	-29.974753785555794	19.73991606077311	19.437477703685616
YuJ_2015_in_CHN-CRC	-0.49899606390951556	0.1816595133376786	0.006709135350944784	-0.8550487100513656|-0.1429434177676655	54	73	-15.06744587403109	-26.350284339129356	24.174248538994043	21.527708091457782
ZellerG_2014_in_FRA-CRC	-0.06126162615802578	0.19251157989263235	0.7515085304875088	-0.4385843227475852|0.31606107043153364	59	51	-0.3819453458429025	-3.284061107807936	30.536875131872918	25.96569316813074
HanniganGD_2017_in_USA-CRC	-0.438664152111964	0.295348612478191	0.13989261055463828	-1.0175474325692184|0.14021912834529032	25	24	-7.4113253306482845	-13.144797601178624	14.76662744320821	12.989862554254582
SankaranarayananK_2015_in_USA-T2D	-0.2696404028091322	0.3398642615078965	0.43114440109085383	-0.9357743553646094|0.39649354974634493	18	19	-25.775351365689733	-34.909389553292904	25.933204320310928	24.08814058895795
