	effect	std_err	p-val	95% CI	nctrs	ncases	mean_ctr	mean_css	std_ctr	std_css
FengQ_2015_in_AUT-CRC	0.029446674248502516	0.1952081316244955	0.8815491584297073	-0.35316126373550866|0.41205461223251366	61	46	-0.8984842363196486	-0.845131297566913	1.3249751114294188	1.2498736313030088
GuptaA_2019_in_IND-CRC	-0.8602256647209662	0.2745701860283066	0.0018279968002484221	-1.398383229336447|-0.32206810010548526	30	30	-0.0656082619542244	-0.5880618763323486	0.5140664876055144	0.8728937960339077
HeQ_2017_in_CHN-CD	-0.46686343682451975	0.21489498227672177	0.030415517518111033	-0.8880576020868944|-0.045669271562145064	44	47	-1.4333132672685804	-2.098395162202495	1.0458649811180316	0.7611162157268553
JieZ_2017_in_CHN-ACVD	-0.3596716860289608	0.11582349890094001	0.0019229634734583146	-0.5866857438748032|-0.1326576281831184	156	149	-1.4751325706962255	-1.955501826553562	1.097244809531286	1.0931723891135074
KarlssonFH_2013_in_SWE-IGT	-0.7595901595167913	0.21831516746267896	0.000533839059460993	-1.1874878877436421|-0.3316924312899406	43	49	0.48695352092951405	-0.4271843746305109	0.9116923325919576	1.2378258950951324
KarlssonFH_2013_in_SWE-T2D	-0.5778031196482184	0.21056816943891332	0.006484819145797186	-0.9905167317484884|-0.16508950754794832	43	53	0.48695352092951405	-0.32828127991534606	0.9116923325919576	1.3264586707472512
MetaCardis_2020_a_in_FRA-IGT	-0.08974693509370105	0.11099692082967892	0.4204921563191135	-0.30730089991987175|0.12780702973246963	176	151	0.11526496259930909	-0.4377994574331401	1.2711666110019755	1.1890611117842556
MetaCardis_2020_a_in_FRA-T2D	-0.6516204843926094	0.09528025443132715	3.1544310339701586e-11	-0.8383697830780107|-0.4648711857072082	176	290	0.11526496259930909	-0.8779721858170161	1.2711666110019755	1.2644145170004035
MetaCardis_2020_a_in_FRA-CAD	-0.14621538243614526	0.11800991373556347	0.22651893365958636	-0.37751481335784964|0.08508404848555912	176	114	0.11526496259930909	-0.018476033484719892	1.2711666110019755	1.2163752927354
MetaCardis_2020_a_in_FRA-HF	-0.16361916823703038	0.143835491070938	0.4911301868258118	-0.4455367307360688|0.11829839426200806	176	20	0.11526496259930909	0.13037157315775724	1.2711666110019755	1.0700229036065902
MetaCardis_2020_a_in_DEU-T2D	-0.36899484116531395	0.09167983791289595	6.539017975166294e-05	-0.54868732347459|-0.18930235885603788	273	213	-0.5644549347319888	-0.607838064216625	1.3254608753128267	1.1271014790884617
MetaCardis_2020_a_in_DEU-IGT	-0.05888104088138135	0.10785704534072743	0.6561866202281079	-0.2702808497492071|0.1525187679864444	273	73	-0.5644549347319888	-0.7284140109469687	1.3254608753128267	1.093149189008868
NielsenHB_2014_in_ESP-UC	-0.13032340369855983	0.179086597472619	0.46880282028843134	-0.4813331347448931|0.22068632734777344	59	68	-0.5919473887766641	-0.6843286439432301	1.1182924620656776	1.0166885564654218
NielsenHB_2014_in_ESP-CD	-1.7708392266278075	0.28208857026836354	2.936798539362522e-07	-2.3237328243538|-1.217945628901815	59	13	-0.5919473887766641	-2.615055634267352	1.1182924620656776	0.6628707726193281
QinJ_2012_in_CHN-T2D	-0.1438017229251415	0.10860625927848089	0.18583844176469644	-0.35666999111096404|0.06906654526068101	173	169	-1.1975076673702008	-1.43213662517098	0.9958177944276626	1.0096506741952154
QinN_2014_in_CHN-cirrhosis	-0.6827245632853564	0.1342149605250669	3.7978621195721823e-07	-0.9457858859144874|-0.41966324065622523	114	123	-0.7954994491767179	-1.425082121162514	0.9886105913765252	0.6871232421403323
ThomasAM_2018a_in_ITA-CRC	-0.09198128010296397	0.28895062054716447	0.7532147394104886	-0.6583244963754062|0.47436193616947836	22	28	-0.33782892180339014	-0.672014412194182	1.3400360606759236	0.8967320659711108
ThomasAM_2018b_in_ITA-CRC	0.4660149942706692	0.27094941880342505	0.08774895735139847	-0.06504586658404382|0.9970758551253822	27	31	-0.9740728159722112	-0.5007829086874248	1.0545615917139313	1.2114273023386366
VogtmannE_2016_in_USA-CRC	-0.65099410590936	0.20628380281579534	0.0016573660156964255	-1.0553103594283189|-0.2466778523904012	52	49	-0.3498521812392378	-1.2053029941422098	1.509671631150769	1.3464980101638395
