	effect	std_err	p-val	95% CI	nctrs	ncases	mean_ctr	mean_css	std_ctr	std_css
FengQ_2015_in_AUT-CRC	0.27581377553643477	0.19612343933275095	0.16479549613454	-0.10858816555575707|0.6602157166286267	61	46	3.488400290916681	3.8735078531831846	1.532749123933216	1.2787525431095255
GuptaA_2019_in_IND-CRC	-0.22923545682793708	0.26355098289070167	0.38651128576290406	-0.7457953832937124|0.2873244696378382	30	30	1.625398669209928	1.735714401545082	0.6618562437601445	0.6778624209795855
HeQ_2017_in_CHN-CD	-1.7291766250683922	0.24851012875685097	2.6045754878775906e-12	-2.21625647743182|-1.2420967727049643	44	47	3.0668379350360357	1.0185484129108842	1.0233152355885782	0.6645091542162537
JieZ_2017_in_CHN-ACVD	-0.2426815022971802	0.11532039809727054	0.03554666914421728	-0.46870948256783046|-0.01665352202652992	156	149	2.848260855723271	2.52405051545799	1.173061557233904	1.0610491178386319
KarlssonFH_2013_in_SWE-IGT	-0.7994081029716702	0.2191037741108465	0.000281253188299995	-1.2288515002289293|-0.3699647057144111	43	49	5.260627387874489	4.513409666288196	0.7109641273294853	0.9612399305372225
KarlssonFH_2013_in_SWE-T2D	-0.7241759213401805	0.21296214277193118	0.0007398824852891204	-1.1415817211731656|-0.3067701215071954	43	53	5.260627387874489	4.474783361362043	0.7109641273294853	1.1093966180110322
MetaCardis_2020_a_in_FRA-IGT	-0.04971972401535444	0.11095822578514576	0.6552795436420867	-0.2671978465542401|0.16775839852353125	176	151	4.12988203691744	3.6567177810924303	1.177159862763761	1.195184983892224
MetaCardis_2020_a_in_FRA-T2D	-0.6318636165411955	0.09513675211732889	1.1422378523951543e-10	-0.8183316506911601|-0.4453955823912309	176	290	4.12988203691744	3.1599499518394896	1.177159862763761	1.310707665478655
MetaCardis_2020_a_in_FRA-CAD	-0.1420340187094158	0.11800104744132088	0.24004480868060463	-0.3733160716944047|0.08924803427557312	176	114	4.12988203691744	3.9243118689791485	1.177159862763761	1.1573109082842516
MetaCardis_2020_a_in_FRA-HF	-0.3984677267685603	0.1450134004743379	0.09459215977430956	-0.6826939916982626|-0.11424146183885803	176	20	4.12988203691744	3.8173594277710743	1.177159862763761	0.9873566895658473
MetaCardis_2020_a_in_DEU-T2D	-0.37661732778214585	0.0917118532696338	4.630300613058246e-05	-0.5563725601906281|-0.19686209537366361	273	213	3.276031415609525	3.245243750598557	1.2813095029261623	1.139078219534465
MetaCardis_2020_a_in_DEU-IGT	0.13201831891800023	0.10795108138475579	0.31848682355312363	-0.07956580059612112|0.34360243843212157	273	73	3.276031415609525	3.2662933016375657	1.2813095029261623	1.11389178959399
NielsenHB_2014_in_ESP-UC	-0.34093099144197103	0.1801917279421853	0.059651715601183576	-0.6941067782086542|0.012244795324712121	59	68	3.9736863797315025	3.61570961422884	1.1416003001344437	1.196679973190081
NielsenHB_2014_in_ESP-CD	-2.2879837915750456	0.30752697765452697	3.378120924032987e-10	-2.8907366677779187|-1.6852309153721727	59	13	3.9736863797315025	1.4628725394221003	1.1416003001344437	0.6721129180694042
QinJ_2012_in_CHN-T2D	-0.026527567265751208	0.10847093490315705	0.8069495669871639	-0.23913059967593903|0.18607546514443662	173	169	2.69443498516394	2.589782110767873	1.0998952967435247	1.1996317368985947
QinN_2014_in_CHN-cirrhosis	-0.9419354060499234	0.13751257437821054	7.621732068280018e-12	-1.211460051831216|-0.6724107602686308	114	123	3.296467993996577	2.179801814170216	1.1667525286074187	0.8785210214750285
ThomasAM_2018a_in_ITA-CRC	-0.1309963026528734	0.2891075193993034	0.6545091986966671	-0.6976470406755081|0.43565443536976123	22	28	3.332428231350164	2.816464694873019	1.3301669073033637	1.6221199810470304
ThomasAM_2018b_in_ITA-CRC	0.46316666423163094	0.27090578110163793	0.08965146328860484	-0.0678086667275794|0.9941419951908412	27	31	4.008092630772368	4.441647901109171	1.075508753397587	0.8876823680535011
VogtmannE_2016_in_USA-CRC	-0.5179022277142104	0.2043701015291297	0.011538518766084022	-0.9184676267113046|-0.11733682871711615	52	49	4.244619775634446	3.610159286958591	1.2980476036717432	1.3386376403415168
WirbelJ_2018_in_DEU-CRC	-0.41652704718452166	0.18229082806063682	0.02271706838075903	-0.7738170701833698|-0.059237024185673504	65	60	4.534456549689693	4.096417197526551	1.0980982365358523	1.2531472658130014
XuQ_2021_in_CHN-T2D	-0.9703649755461695	0.13481319890909002	9.384332268329109e-07	-1.234598845407986|-0.7061311056843531	217	31	3.1764761950216296	2.1260353762254462	1.1403950846052004	0.9355302485236142
YachidaS_2019_in_JPN-CRC	0.014155281225539646	0.08891230492116112	0.8735847760301331	-0.16011283641993615|0.18842339887101542	250	258	2.5584085941791757	2.5581231522334296	1.1363718769168516	1.1236899310679254
YuJ_2015_in_CHN-CRC	-0.34523080766414027	0.18022447612941095	0.058717955569615427	-0.6984707808777857|0.008009165549505204	54	73	3.4053254457743583	2.95881122211968	1.1834977003181608	1.210711349845754
ZellerG_2014_in_FRA-CRC	-0.13974286818416792	0.19270120288024012	0.4705520538689164	-0.5174372258294386|0.23795148946110273	59	51	4.028239367536402	3.8052162206836435	1.168075082387916	1.2363005841263397
HanniganGD_2017_in_USA-CRC	-0.16677194593172062	0.29236628244140145	0.5705376493761163	-0.7398098595168674|0.40626596765342615	25	24	2.423118700699679	2.1083341479592383	1.0204356675059112	1.0823483325161716
SankaranarayananK_2015_in_USA-T2D	-0.2014068259143584	0.3391870070218945	0.555663687964068	-0.8662133596772716|0.4633997078485548	18	19	3.12148011983812	2.7677870184846367	1.3538456047814873	0.9745338033425417
